(ARLP), 15000, 02/23/2024, 20024596, P
(ARLP), 15000, 02/26/2024, 20024596, P
(ARLP), 15000, 02/15/2024, 20024596, P
(ASC), 15000, 02/05/2024, 20024596, P
(ASC), 15000, 02/15/2024, 20024596, P
(ASC), 15000, 02/23/2024, 20024596, P
(ASC), 15000, 02/27/2024, 20024596, P
(T$A), 15000, 02/02/2024, 20024596, P
(DUK$A), 100000, 02/28/2024, 20024596, S
(ET), 15000, 02/21/2024, 20024596, P
(FLNG), 15000, 02/02/2024, 20024596, P
(FLNG), 15000, 02/07/2024, 20024596, P
(FLNG), 15000, 02/09/2024, 20024596, P
(FLNG), 15000, 02/23/2024, 20024596, P
(FLNG), 15000, 02/26/2024, 20024596, P
(HTGC), 15000, 02/01/2024, 20024596, P
