JT NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests (NGL), S, 01/28/2025, 100000
JT NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests (NGL), S, 01/30/2025, 1000000
JT NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests (NGL), S, 02/03/2025, 500000
