(GOOG), 15000, 09/03/2024, 20025777, P
(AMZN), 15000, 09/03/2024, 20025777, P
(AAPL), 15000, 09/03/2024, 20025777, P
(SCHW), 15000, 09/03/2024, 20025777, P
(GLW), 15000, 09/03/2024, 20025777, P
(CRWD), 15000, 09/03/2024, 20025777, P
(DLR), 15000, 09/03/2024, 20025777, P
(LULU), 15000, 09/03/2024, 20025777, P
(NVDA), 15000, 09/03/2024, 20025777, P
(PANW), 15000, 09/03/2024, 20025777, P
(QCOM), 15000, 09/03/2024, 20025777, P
(TSLA), 15000, 09/03/2024, 20025777, P
(UPS), 15000, 09/03/2024, 20025777, P
