(partial), 15000, 03/05/2029, 20025891, S
(partial), 15000, 12/15/2024, 20025891, S
(CAT), 15000, 09/11/2024, 20025891, S
(partial), 50000, 10/15/2030, 20025891, S
(partial), 15000, 12/01/2027, 20025891, S
(partial), 15000, 10/15/2032, 20025891, S
(partial), 15000, 07/24/2029, 20025891, S
(partial), 15000, 05/03/2027, 20025891, S
(partial), 15000, 05/15/2033, 20025891, S
(partial), 15000, 11/03/2025, 20025891, S
(NXPI), 15000, 09/11/2024, 20025891, S
(partial), 15000, 07/18/2032, 20025891, S
(partial), 15000, 02/01/2028, 20025891, S
(partial), 15000, 09/10/2028, 20025891, S
(partial), 15000, 12/03/2029, 20025891, S
