(ACN), 15000, 01/23/2024, 20024436, S
(ACN), 15000, 01/23/2024, 20024436, S
(ACN), 15000, 01/23/2024, 20024436, S
(GOOG), 15000, 01/23/2024, 20024436, S
(GOOG), 15000, 01/23/2024, 20024436, S
(AON), 15000, 01/23/2024, 20024436, P
(AON), 15000, 01/23/2024, 20024436, P
(AON), 15000, 01/23/2024, 20024436, P
(CFG), 50000, 01/23/2024, 20024436, P
(CFG), 15000, 01/23/2024, 20024436, P
(COST), 50000, 01/23/2024, 20024436, P
(COST), 15000, 01/23/2024, 20024436, P
(COST), 15000, 01/23/2024, 20024436, P
(LRCX), 15000, 01/23/2024, 20024436, S
(LRCX), 50000, 01/23/2024, 20024436, S
(LRCX), 15000, 01/23/2024, 20024436, S
(LMT), 15000, 01/23/2024, 20024436, P
(LMT), 15000, 01/23/2024, 20024436, P
(MDT), 15000, 01/23/2024, 20024436, P
(MDT), 50000, 01/23/2024, 20024436, P
(MDT), 15000, 01/23/2024, 20024436, P
(MRK), 15000, 01/23/2024, 20024436, P
(MRK), 50000, 01/23/2024, 20024436, P
(MRK), 15000, 01/23/2024, 20024436, P
(PKG), 15000, 01/23/2024, 20024436, S
(PG), 15000, 01/23/2024, 20024436, P
(PG), 15000, 01/23/2024, 20024436, P
(PG), 15000, 01/23/2024, 20024436, P
(QCOM), 15000, 01/23/2024, 20024436, S
(QCOM), 15000, 01/23/2024, 20024436, S
(partial), 500000, 01/29/2024, 20024436, S
