(AMKBY), 15000, 07/10/2023, 20023404, S
(AAVMY), 15000, 07/10/2023, 20023404, S
(AHEXY), 50000, 07/10/2023, 20023404, S
(ADDYY), 50000, 07/10/2023, 20023404, S
(ATEYY), 50000, 07/10/2023, 20023404, S
(ADYEY), 100000, 07/10/2023, 20023404, S
(ANYYY), 50000, 07/10/2023, 20023404, S
(AONNY), 50000, 07/10/2023, 20023404, S
(AAGIY), 250000, 07/10/2023, 20023404, S
(EADSY), 100000, 07/10/2023, 20023404, S
(AJINY), 50000, 07/10/2023, 20023404, S
(AKZOY), 50000, 07/10/2023, 20023404, S
(ALEX), 15000, 07/12/2023, 20023404, S
(ARE), 50000, 07/12/2023, 20023404, S
(ALFVY), 15000, 07/10/2023, 20023404, S
(ALLE), 15000, 07/10/2023, 20023404, S
(ALIZY), 100000, 07/10/2023, 20023404, S
(AMADY), 50000, 07/10/2023, 20023404, S
(AMCX), 15000, 07/12/2023, 20023404, S
(AMCR), 15000, 07/12/2023, 20023404, S
(AMT), 100000, 07/12/2023, 20023404, S
(BUD), 100000, 07/10/2023, 20023404, S
(ANZGY), 100000, 07/10/2023, 20023404, S
(AON), 50000, 07/10/2023, 20023404, S
(APTV), 15000, 07/14/2023, 20023404, S
(ADM), 100000, 07/12/2023, 20023404, S
(ARGX), 15000, 07/10/2023, 20023404, S
(ARKAY), 50000, 07/10/2023, 20023404, S
(AHKSY), 15000, 07/10/2023, 20023404, S
(ASHTY), 15000, 07/10/2023, 20023404, S
(ASML), 250000, 07/10/2023, 20023404, S
(ASAZY), 50000, 07/10/2023, 20023404, S
(ALPMY), 50000, 07/10/2023, 20023404, S
(AZN), 250000, 07/10/2023, 20023404, S
(ATLKY), 50000, 07/10/2023, 20023404, S
(TEAM), 50000, 07/12/2023, 20023404, S
(AVB), 100000, 07/12/2023, 20023404, S
(AXAHY), 50000, 07/10/2023, 20023404, S
(BMRRY), 50000, 07/10/2023, 20023404, S
(BAESY), 15000, 07/10/2023, 20023404, S
(BBVA), 50000, 07/10/2023, 20023404, S
(SAN), 100000, 07/10/2023, 20023404, S
(BAYRY), 50000, 07/10/2023, 20023404, S
(BDRFY), 15000, 07/10/2023, 20023404, S
(BGNE), 15000, 07/10/2023, 20023404, S
(BGNE), 15000, 07/12/2023, 20023404, S
(BNPQY), 100000, 07/10/2023, 20023404, S
(BDNNY), 50000, 07/10/2023, 20023404, S
(BXBLY), 50000, 07/10/2023, 20023404, S
(BNTGY), 15000, 07/10/2023, 20023404, S
(BMY), 50000, 07/12/2023, 20023404, S
(BTI), 100000, 07/10/2023, 20023404, S
(BTLCY), 15000, 07/10/2023, 20023404, S
(BEPC), 15000, 07/12/2023, 20023404, S
(BURBY), 15000, 07/10/2023, 20023404, S
(BVVBY), 15000, 07/10/2023, 20023404, S
(CGEMY), 50000, 07/10/2023, 20023404, S
(CCOEY), 15000, 07/10/2023, 20023404, S
(CZMWY), 15000, 07/10/2023, 20023404, S
(CLLNY), 50000, 07/10/2023, 20023404, S
(CJPRY), 50000, 07/10/2023, 20023404, S
(CHPT), 50000, 07/12/2023, 20023404, S
(SCHW), 50000, 07/12/2023, 20023404, S
(CHGCY), 15000, 07/10/2023, 20023404, S
(CFG), 50000, 07/12/2023, 20023404, S
(CLVT), 15000, 07/12/2023, 20023404, S
