(ADYEY), 15000, 10/16/2023, 20023973, P
(ALGT), 15000, 10/16/2023, 20023973, P
(ALGM), 15000, 10/27/2023, 20023973, P
(GOOG), 15000, 10/25/2023, 20023973, S
(GOOG), 15000, 10/11/2023, 20023973, S
(BCRX), 15000, 10/16/2023, 20023973, P
(DAVA), 15000, 10/16/2023, 20023973, P
(XNGSY), 15000, 10/16/2023, 20023973, P
(EL), 15000, 10/30/2023, 20023973, S
(EXAS), 15000, 10/16/2023, 20023973, P
(FANUY), 15000, 10/16/2023, 20023973, P
(FIS), 15000, 10/16/2023, 20023973, P
(FOXF), 15000, 10/16/2023, 20023973, P
(GMAB), 15000, 10/16/2023, 20023973, P
(IART), 15000, 10/16/2023, 20023973, P
(META), 15000, 10/26/2023, 20023973, S
(NCLTY), 15000, 10/16/2023, 20023973, P
(NVZMY), 15000, 10/16/2023, 20023973, P
(ON), 15000, 10/27/2023, 20023973, P
(ON), 15000, 10/16/2023, 20023973, P
(PRIM), 15000, 10/27/2023, 20023973, S
(RVLV), 15000, 10/16/2023, 20023973, P
(SHW), 15000, 10/30/2023, 20023973, S
(SMNNY), 15000, 10/16/2023, 20023973, P
(SGIOY), 15000, 10/16/2023, 20023973, P
(SHLS), 15000, 10/16/2023, 20023973, P
(TWKS), 15000, 10/16/2023, 20023973, P
(VZ), 15000, 10/16/2023, 20023973, P
