(AMD), 15000, 06/22/2023, 20023257, S
(GOOG), 15000, 06/12/2023, 20023257, S
(SCHW), 15000, 06/16/2023, 20023257, P
(SCHW), 15000, 06/12/2023, 20023257, P
(HSHCY), 15000, 06/13/2023, 20023257, S
(HMN), 15000, 06/13/2023, 20023257, S
(IART), 15000, 06/13/2023, 20023257, S
(META), 15000, 06/26/2023, 20023257, P
(META), 15000, 06/12/2023, 20023257, P
(MNST), 15000, 06/26/2023, 20023257, P
(MNST), 15000, 06/06/2023, 20023257, S
(PTEN), 15000, 06/13/2023, 20023257, S
(CSPCY), 15000, 06/13/2023, 20023257, S
(REGN), 15000, 06/22/2023, 20023257, S
(ROK), 15000, 06/22/2023, 20023257, S
(SRPT), 15000, 06/13/2023, 20023257, S
(SHOP), 15000, 06/26/2023, 20023257, P
(SHOP), 15000, 06/06/2023, 20023257, P
