(AMD), 15000, 04/28/2023, 20022877, P
(GOOG), 15000, 04/24/2023, 20022877, P
(ARQT), 15000, 04/17/2023, 20022877, P
(COF), 15000, 04/27/2023, 20022877, S
(SCHW), 15000, 04/14/2023, 20022877, P
(CHDN), 15000, 04/05/2023, 20022877, S
(CTSH), 15000, 04/27/2023, 20022877, S
(FIS), 50000, 04/17/2023, 20022877, P
(FOXF), 15000, 04/10/2023, 20022877, P
(MNST), 15000, 04/27/2023, 20022877, P
(MNST), 15000, 04/10/2023, 20022877, S
(TXN), 15000, 04/28/2023, 20022877, S
(TWKS), 15000, 04/17/2023, 20022877, P
