(GOOG), 15000, 03/06/2023, 20022683, S
(GOOG), 15000, 03/16/2023, 20022683, S
(GOOG), 15000, 03/23/2023, 20022683, S
(ASML), 15000, 03/06/2023, 20022683, P
(SCHW), 15000, 03/14/2023, 20022683, S
(SCHW), 15000, 03/06/2023, 20022683, S
(FIS), 50000, 03/16/2023, 20022683, S
(HLN), 15000, 03/31/2023, 20022683, P
(LRLCY), 15000, 03/10/2023, 20022683, S
(REGN), 15000, 03/06/2023, 20022683, S
(SRPT), 15000, 03/06/2023, 20022683, P
(SBCF), 15000, 03/29/2023, 20022683, S
(TSM), 15000, 03/09/2023, 20022683, P
(TWKS), 15000, 03/16/2023, 20022683, S
(WDS), 15000, 03/10/2023, 20022683, S
