(ACN), 100000, 04/10/2023, 20022948, P
(AFRM), 15000, 04/10/2023, 20022948, P
(AAT), 15000, 04/10/2023, 20022948, S
(AIG), 50000, 04/10/2023, 20022948, S
(AIG), 15000, 04/10/2023, 20022948, S
(AMT), 50000, 04/10/2023, 20022948, P
(FOLD), 15000, 04/10/2023, 20022948, S
(APO), 50000, 04/10/2023, 20022948, S
(APTV), 50000, 04/10/2023, 20022948, S
(TEAM), 15000, 04/10/2023, 20022948, P
(AXS), 15000, 04/10/2023, 20022948, S
(BAC), 50000, 04/10/2023, 20022948, S
(BMY), 100000, 04/10/2023, 20022948, P
(COF), 15000, 04/10/2023, 20022948, S
(CJPRY), 15000, 04/13/2023, 20022948, P
(CHPT), 50000, 04/10/2023, 20022948, P
(CFG), 50000, 04/10/2023, 20022948, P
(CTSH), 50000, 04/10/2023, 20022948, P
(COLB), 50000, 04/10/2023, 20022948, P
(CMSQY), 15000, 04/13/2023, 20022948, P
(CWK), 15000, 04/10/2023, 20022948, S
(DISH), 15000, 04/10/2023, 20022948, P
(DNB), 15000, 04/10/2023, 20022948, S
(ESRT), 15000, 04/10/2023, 20022948, S
(EL), 15000, 04/10/2023, 20022948, S
(FIS), 50000, 04/10/2023, 20022948, P
(FCNCA), 50000, 04/10/2023, 20022948, P
(FNF), 15000, 04/10/2023, 20022948, P
(HRL), 50000, 04/10/2023, 20022948, S
(IIPR), 15000, 04/10/2023, 20022948, S
(INSP), 15000, 04/10/2023, 20022948, S
(IFF), 50000, 04/10/2023, 20022948, P
(JKHY), 15000, 04/10/2023, 20022948, S
(JBGS), 15000, 04/10/2023, 20022948, S
(JCI), 50000, 04/10/2023, 20022948, S
(JLL), 15000, 04/10/2023, 20022948, S
(KRTX), 15000, 04/10/2023, 20022948, S
(FWONK), 50000, 04/10/2023, 20022948, S
(LNC), 15000, 04/10/2023, 20022948, S
(LUMN), 15000, 04/10/2023, 20022948, P
(MDGL), 15000, 04/10/2023, 20022948, S
(MRVI), 15000, 04/10/2023, 20022948, S
(MKTX), 15000, 04/10/2023, 20022948, P
(VAC), 50000, 04/10/2023, 20022948, S
(MPW), 15000, 04/10/2023, 20022948, P
(MRK), 15000, 04/10/2023, 20022948, P
(partial), 15000, 04/13/2023, 20022948, S
(MRTX), 15000, 04/10/2023, 20022948, S
(TAP), 15000, 04/10/2023, 20022948, S
(MDLZ), 100000, 04/10/2023, 20022948, P
(NFG), 15000, 04/10/2023, 20022948, P
(STATE OF), 250000, 04/19/2023, 20022948, S
(NYCB), 15000, 04/10/2023, 20022948, S
(OPEN), 15000, 04/10/2023, 20022948, P
(QS), 15000, 04/10/2023, 20022948, P
(RGA), 15000, 04/10/2023, 20022948, S
(RBA), 15000, 04/10/2023, 20022948, S
(SBRA), 15000, 04/10/2023, 20022948, S
(SRPT), 50000, 04/10/2023, 20022948, S
(SBAC), 50000, 04/10/2023, 20022948, P
(SHLS), 15000, 04/10/2023, 20022948, S
(SPG), 50000, 04/10/2023, 20022948, S
(SOBKY), 15000, 04/13/2023, 20022948, P
(SWX), 15000, 04/10/2023, 20022948, S
(TLGPY), 15000, 04/13/2023, 20022948, P
(TFC), 50000, 04/10/2023, 20022948, P
(UAL), 15000, 04/10/2023, 20022948, P
(UAL), 15000, 04/10/2023, 20022948, S
(X), 15000, 04/10/2023, 20022948, S
(VAL), 15000, 04/10/2023, 20022948, P
(VZ), 50000, 04/10/2023, 20022948, S
(WBS), 50000, 04/10/2023, 20022948, P
(WFAFY), 100000, 04/13/2023, 20022948, S
(WJRYY), 15000, 04/13/2023, 20022948, P
(WPM), 15000, 04/10/2023, 20022948, S
(WTW), 15000, 04/10/2023, 20022948, S
