(ACN), 15000, 05/25/2023, 20023083, S
(AEP), 15000, 05/25/2023, 20023083, S
(AEP), 15000, 05/26/2023, 20023083, S
(REIT), 15000, 05/26/2023, 20023083, S
(AWK), 15000, 05/25/2023, 20023083, S
(BUD), 15000, 05/25/2023, 20023083, S
(Belgium), 15000, 05/26/2023, 20023083, S
(AON), 15000, 05/25/2023, 20023083, S
(ARCC), 15000, 05/25/2023, 20023083, S
(ASML), 15000, 05/25/2023, 20023083, S
(BAC), 15000, 05/25/2023, 20023083, S
(BAC), 50000, 05/26/2023, 20023083, S
(BDX), 15000, 05/25/2023, 20023083, S
(BRK.B), 15000, 05/25/2023, 20023083, S
(CINF), 15000, 05/25/2023, 20023083, S
(CMCSA), 15000, 05/25/2023, 20023083, S
(COST), 15000, 05/25/2023, 20023083, S
(DECK), 15000, 05/25/2023, 20023083, S
(EW), 15000, 05/25/2023, 20023083, S
(EMR), 15000, 05/25/2023, 20023083, S
(HIG), 15000, 05/25/2023, 20023083, S
(IPG), 15000, 05/25/2023, 20023083, S
(JEF), 15000, 05/26/2023, 20023083, S
(MRK), 15000, 05/25/2023, 20023083, S
(MAA), 15000, 05/25/2023, 20023083, S
(NXPI), 15000, 05/25/2023, 20023083, S
(ODFL), 15000, 05/25/2023, 20023083, S
(OCLCF), 50000, 05/26/2023, 20023083, S
(QCOM), 15000, 05/25/2023, 20023083, S
(SHW), 15000, 05/25/2023, 20023083, S
(SON), 15000, 05/25/2023, 20023083, S
(TMO), 15000, 05/25/2023, 20023083, S
(UNH), 15000, 05/25/2023, 20023083, S
(DE), 15000, 05/26/2023, 20023083, S
(VZ), 15000, 05/25/2023, 20023083, S
(VZ), 15000, 05/26/2023, 20023083, S
(WBA), 15000, 05/26/2023, 20023083, S
(WBK), 15000, 05/26/2023, 20023083, S
