(AMD), 15000, 07/24/2023, 20023500, P
(ADYEY), 15000, 07/19/2023, 20023500, S
(ADYEY), 15000, 07/18/2023, 20023500, S
(AAGIY), 15000, 07/19/2023, 20023500, S
(AAGIY), 15000, 07/20/2023, 20023500, S
(GOOG), 15000, 07/18/2023, 20023500, S
(ASML), 15000, 07/07/2023, 20023500, S
(ATLKY), 15000, 07/18/2023, 20023500, S
(SCHW), 15000, 07/18/2023, 20023500, S
(CTSH), 15000, 07/07/2023, 20023500, S
(CSPCY), 15000, 07/14/2023, 20023500, P
(GMAB), 15000, 07/20/2023, 20023500, P
(GMAB), 15000, 07/19/2023, 20023500, P
(HSHCY), 15000, 07/14/2023, 20023500, P
(HLN), 15000, 07/20/2023, 20023500, P
(HLN), 15000, 07/19/2023, 20023500, P
(HLN), 15000, 07/21/2023, 20023500, P
(HMN), 15000, 07/14/2023, 20023500, P
(IFNNY), 15000, 07/18/2023, 20023500, S
(META), 15000, 07/18/2023, 20023500, S
(META), 15000, 07/13/2023, 20023500, P
(PTEN), 15000, 07/14/2023, 20023500, P
(REGN), 15000, 07/11/2023, 20023500, P
(SRPT), 15000, 07/14/2023, 20023500, P
(SPOT), 15000, 07/13/2023, 20023500, P
(TXN), 15000, 07/18/2023, 20023500, S
(TXN), 15000, 07/17/2023, 20023500, P
